8.48.0-8.e.1.3|8|[[1, 0, 4, 1], [3, 0, 0, 1], [3, 2, 4, 1], [3, 2, 4, 7]]
8.48.0-8.e.1.4|8|[[1, 2, 0, 7], [5, 6, 4, 1], [7, 4, 4, 1], [7, 6, 4, 1]]
8.48.0-8.e.1.5|8|[[1, 0, 0, 7], [3, 6, 4, 1], [7, 4, 4, 7], [7, 6, 0, 7]]
8.48.0-8.e.1.6|8|[[1, 0, 0, 7], [3, 0, 4, 7], [7, 6, 0, 7], [7, 6, 4, 7]]
8.48.0-8.e.1.7|8|[[1, 4, 4, 7], [3, 0, 4, 7], [7, 0, 4, 7], [7, 2, 4, 1]]
8.48.0-8.e.1.8|8|[[1, 2, 4, 7], [3, 0, 0, 1], [7, 0, 0, 1], [7, 2, 0, 7]]
8.48.0-8.e.1.9|8|[[1, 6, 0, 1], [1, 6, 0, 7], [5, 0, 4, 1], [5, 4, 0, 1]]
8.48.0-8.e.1.10|8|[[1, 6, 0, 1], [3, 2, 4, 1], [5, 0, 0, 1], [7, 2, 4, 7]]
8.48.0-8.e.1.11|8|[[3, 2, 0, 7], [3, 6, 4, 7], [7, 0, 0, 1], [7, 6, 4, 1]]
8.48.0-8.e.1.12|8|[[1, 2, 4, 7], [1, 4, 4, 7], [3, 2, 4, 1], [7, 6, 4, 7]]
8.48.0-8.e.1.13|8|[[1, 4, 4, 7], [3, 6, 4, 7], [5, 2, 4, 7], [5, 4, 4, 1]]
8.48.0-8.e.1.14|8|[[1, 6, 0, 7], [1, 6, 4, 7], [5, 4, 0, 7], [7, 0, 4, 1]]
8.48.0-8.e.1.15|8|[[1, 4, 0, 7], [3, 4, 4, 7], [5, 0, 0, 7], [7, 6, 0, 7]]
8.48.0-8.e.1.16|8|[[3, 6, 0, 7], [5, 0, 0, 1], [5, 0, 4, 1], [7, 2, 4, 1]]
8.48.0-8.e.2.1|8|[[1, 4, 0, 3], [3, 6, 4, 7], [7, 0, 0, 1], [7, 0, 4, 3]]
8.48.0-8.e.2.2|8|[[1, 0, 4, 3], [1, 0, 4, 7], [5, 2, 0, 1], [5, 2, 0, 7]]
8.48.0-8.e.2.3|8|[[1, 0, 4, 1], [3, 6, 0, 1], [5, 2, 4, 5], [7, 4, 0, 3]]
8.48.0-8.e.2.4|8|[[3, 6, 0, 5], [3, 6, 4, 1], [5, 2, 0, 5], [5, 2, 4, 5]]
8.48.0-8.e.2.5|8|[[1, 0, 4, 3], [1, 0, 4, 5], [3, 6, 4, 5], [7, 4, 4, 7]]
8.48.0-8.e.2.6|8|[[1, 4, 4, 3], [5, 2, 0, 1], [5, 6, 0, 5], [7, 4, 4, 7]]
8.48.0-8.e.2.7|8|[[3, 6, 0, 5], [3, 6, 0, 7], [7, 0, 4, 5], [7, 4, 0, 3]]
8.48.0-8.e.2.8|8|[[1, 4, 0, 3], [3, 6, 4, 3], [3, 6, 4, 7], [5, 2, 0, 3]]
8.48.0-8.e.2.9|8|[[1, 0, 4, 3], [1, 4, 4, 7], [3, 6, 0, 7], [5, 2, 4, 1]]
8.48.0-8.e.2.10|8|[[1, 0, 0, 7], [5, 6, 4, 5], [7, 0, 0, 5], [7, 4, 4, 1]]
8.48.0-8.e.2.11|8|[[3, 2, 0, 7], [3, 6, 0, 1], [5, 6, 4, 3], [7, 0, 4, 1]]
8.48.0-8.e.2.12|8|[[1, 4, 4, 5], [3, 2, 0, 3], [5, 6, 0, 3], [7, 0, 4, 7]]
8.48.0-8.e.2.13|8|[[1, 0, 4, 5], [3, 6, 0, 5], [3, 6, 4, 5], [3, 6, 4, 7]]
8.48.0-8.e.2.14|8|[[1, 4, 4, 1], [3, 2, 4, 1], [3, 6, 4, 3], [5, 2, 4, 1]]
8.48.0-8.e.2.15|8|[[1, 4, 4, 5], [5, 2, 4, 7], [7, 0, 0, 1], [7, 0, 0, 5]]
8.48.0-8.e.2.16|8|[[3, 2, 0, 5], [3, 2, 4, 5], [5, 6, 4, 7], [7, 0, 4, 5]]
8.48.0-8.f.1.1|8|[[1, 4, 4, 5], [3, 2, 2, 1], [5, 6, 4, 1]]
8.48.0-8.f.1.2|8|[[1, 4, 2, 3], [3, 4, 2, 5], [5, 6, 2, 3]]
8.48.0-8.f.1.3|8|[[1, 6, 4, 5], [3, 6, 6, 5], [5, 6, 6, 7]]
8.48.0-8.f.1.4|8|[[3, 2, 0, 3], [3, 6, 2, 1], [7, 2, 6, 1]]
8.48.0-8.g.1.1|8|[[3, 6, 6, 1], [5, 0, 0, 1], [7, 0, 6, 5]]
8.48.0-8.g.1.2|8|[[7, 0, 0, 3], [7, 4, 6, 1], [7, 6, 0, 3]]
8.48.0-8.g.1.3|8|[[1, 6, 2, 3], [3, 6, 6, 5], [7, 0, 6, 1]]
8.48.0-8.g.1.4|8|[[5, 0, 0, 1], [5, 4, 2, 7], [7, 2, 6, 5]]
8.48.0-8.h.1.1|8|[[1, 2, 0, 7], [3, 4, 0, 3], [7, 0, 0, 1], [7, 0, 4, 3]]
8.48.0-8.h.1.2|8|[[3, 0, 0, 5], [5, 4, 0, 5], [5, 6, 0, 5], [7, 2, 4, 5]]
8.48.0-8.h.1.3|8|[[1, 0, 0, 7], [1, 6, 0, 7], [5, 4, 0, 5], [7, 4, 4, 3]]
8.48.0-8.h.1.4|8|[[3, 2, 4, 1], [3, 6, 0, 3], [5, 6, 4, 1], [7, 6, 4, 5]]
8.48.0-8.h.1.5|8|[[1, 2, 0, 1], [1, 4, 0, 7], [3, 0, 0, 5], [3, 0, 4, 7]]
8.48.0-8.h.1.6|8|[[1, 0, 0, 7], [3, 2, 0, 5], [5, 4, 4, 7], [7, 6, 0, 1]]
8.48.0-8.h.1.7|8|[[1, 2, 0, 1], [3, 2, 4, 7], [5, 6, 0, 3], [7, 2, 0, 1]]
8.48.0-8.h.1.8|8|[[3, 0, 0, 3], [3, 6, 0, 5], [5, 2, 4, 1], [7, 4, 0, 1]]
8.48.0-8.h.1.9|8|[[1, 2, 4, 5], [5, 2, 4, 7], [5, 4, 4, 1], [5, 6, 0, 3]]
8.48.0-8.h.1.10|8|[[1, 4, 4, 3], [3, 4, 0, 5], [5, 4, 0, 5], [7, 6, 0, 1]]
8.48.0-8.i.1.1|8|[[1, 0, 0, 3], [3, 2, 0, 1], [5, 6, 0, 3], [7, 6, 0, 1]]
8.48.0-8.i.1.2|8|[[1, 2, 0, 1], [3, 4, 0, 1], [5, 2, 0, 5], [5, 4, 0, 1]]
8.48.0-8.i.1.3|8|[[1, 4, 0, 5], [1, 6, 0, 5], [3, 6, 0, 1], [3, 6, 0, 7]]
8.48.0-8.i.1.4|8|[[5, 0, 0, 5], [5, 2, 0, 3], [5, 4, 0, 3], [7, 6, 0, 3]]
8.48.0-8.i.1.5|8|[[1, 2, 0, 7], [5, 0, 0, 5], [5, 0, 0, 7], [7, 6, 0, 5]]
8.48.0-8.i.1.6|8|[[1, 4, 0, 7], [3, 4, 0, 1], [5, 2, 0, 3], [7, 6, 0, 7]]
8.48.0-8.i.1.7|8|[[1, 0, 0, 7], [3, 2, 0, 5], [5, 0, 0, 1], [7, 6, 0, 1]]
8.48.0-8.i.1.8|8|[[1, 2, 0, 5], [5, 6, 0, 3], [7, 2, 0, 7], [7, 4, 0, 5]]
8.48.0-8.i.1.9|8|[[1, 2, 0, 1], [3, 2, 0, 5], [5, 2, 0, 1], [7, 4, 0, 3]]
8.48.0-8.i.1.10|8|[[1, 4, 0, 7], [1, 6, 0, 3], [5, 6, 0, 1], [5, 6, 0, 3]]
8.48.0-8.i.1.11|8|[[1, 2, 0, 1], [5, 4, 0, 3], [5, 6, 0, 7], [7, 4, 0, 5]]
8.48.0-8.i.1.12|8|[[1, 6, 0, 1], [3, 6, 0, 5], [5, 0, 0, 7], [5, 2, 0, 5]]
8.48.0-8.j.1.1|8|[[3, 0, 4, 1], [5, 1, 4, 7]]
8.48.0-8.j.1.2|8|[[1, 6, 4, 3], [3, 3, 4, 1]]
8.48.0-8.j.1.3|8|[[1, 6, 4, 3], [5, 1, 0, 1]]
8.48.0-8.j.1.4|8|[[3, 6, 4, 1], [5, 3, 0, 1]]
8.48.0-8.k.1.1|8|[[1, 3, 0, 7], [5, 5, 0, 3], [7, 3, 0, 3]]
8.48.0-8.k.1.2|8|[[1, 0, 0, 3], [5, 0, 0, 7], [5, 1, 0, 1]]
8.48.0-8.k.1.3|8|[[1, 6, 0, 3], [5, 3, 0, 1], [7, 7, 0, 1]]
8.48.0-8.k.1.4|8|[[5, 6, 0, 7], [7, 0, 0, 5], [7, 7, 0, 1]]
8.48.0-8.k.1.5|8|[[3, 1, 0, 7], [3, 7, 0, 5], [5, 4, 0, 5]]
8.48.0-8.k.1.6|8|[[3, 1, 0, 5], [3, 6, 0, 1], [5, 0, 0, 5]]
8.48.0-8.n.1.1|8|[[3, 0, 6, 1], [5, 5, 6, 7], [7, 7, 0, 1]]
8.48.0-8.n.1.2|8|[[5, 1, 6, 7], [5, 5, 4, 7], [7, 4, 2, 5]]
8.48.0-8.n.1.3|8|[[1, 1, 2, 7], [1, 5, 4, 3], [5, 5, 6, 7]]
8.48.0-8.n.1.4|8|[[5, 1, 0, 3], [5, 5, 6, 7], [7, 7, 6, 1]]
8.48.0-8.p.1.1|8|[[3, 3, 0, 1], [7, 1, 0, 5], [7, 1, 4, 5]]
8.48.0-8.p.1.2|8|[[7, 1, 0, 5], [7, 2, 4, 3], [7, 3, 0, 5]]
8.48.0-8.p.1.3|8|[[3, 7, 0, 1], [7, 2, 0, 7], [7, 7, 4, 5]]
8.48.0-8.p.1.4|8|[[1, 3, 4, 3], [1, 6, 4, 5], [3, 3, 4, 1]]
8.48.0-8.q.1.1|8|[[3, 0, 0, 3], [5, 5, 0, 3], [7, 0, 0, 3], [7, 5, 0, 1]]
8.48.0-8.q.1.2|8|[[5, 0, 0, 1], [5, 2, 0, 5], [7, 5, 0, 1], [7, 5, 0, 5]]
8.48.0-8.q.1.3|8|[[3, 2, 0, 3], [3, 5, 0, 5], [7, 2, 0, 3], [7, 5, 0, 1]]
8.48.0-8.q.1.4|8|[[3, 0, 0, 7], [3, 1, 0, 1], [3, 5, 0, 5], [7, 7, 0, 5]]
8.48.0-8.q.1.5|8|[[1, 5, 0, 3], [1, 7, 0, 3], [3, 1, 0, 5], [5, 6, 0, 5]]
8.48.0-8.q.1.6|8|[[3, 1, 0, 1], [7, 3, 0, 1], [7, 4, 0, 3], [7, 6, 0, 7]]
8.48.0-8.r.1.1|8|[[1, 5, 0, 3], [3, 2, 0, 5], [7, 0, 0, 1]]
8.48.0-8.r.1.2|8|[[1, 2, 0, 7], [1, 7, 0, 3], [5, 0, 0, 5]]
8.48.0-8.r.1.3|8|[[1, 7, 0, 3], [3, 3, 0, 1], [7, 0, 0, 1]]
8.48.0-8.r.1.4|8|[[3, 6, 0, 3], [5, 5, 0, 7], [7, 1, 0, 3]]
8.48.0-8.r.1.5|8|[[3, 5, 0, 1], [5, 0, 0, 3], [7, 7, 0, 5]]
8.48.0-8.r.1.6|8|[[3, 2, 0, 5], [7, 2, 0, 1], [7, 7, 0, 5]]
8.48.0-8.t.1.1|8|[[3, 7, 4, 1], [5, 3, 0, 7], [7, 2, 0, 3]]
8.48.0-8.t.1.2|8|[[1, 6, 0, 5], [5, 0, 4, 5], [7, 7, 0, 1]]
8.48.0-8.t.1.3|8|[[3, 3, 0, 5], [5, 7, 0, 7], [7, 1, 4, 1]]
8.48.0-8.t.1.4|8|[[1, 1, 0, 7], [1, 3, 0, 3], [7, 6, 4, 3]]
8.48.0-8.w.1.1|8|[[1, 2, 0, 5], [3, 3, 4, 1], [7, 1, 4, 5]]
8.48.0-8.w.1.2|8|[[1, 6, 0, 1], [1, 7, 4, 7], [3, 2, 0, 7]]
8.48.0-8.w.1.3|8|[[3, 0, 0, 7], [3, 1, 4, 5], [5, 6, 0, 1]]
8.48.0-8.w.1.4|8|[[1, 4, 0, 5], [3, 5, 4, 5], [3, 6, 0, 7]]
8.48.0-8.x.1.1|8|[[1, 6, 4, 5], [3, 7, 0, 5], [5, 4, 4, 1]]
8.48.0-8.x.1.2|8|[[1, 1, 0, 7], [3, 6, 4, 7], [5, 6, 0, 5]]
8.48.0-8.x.1.3|8|[[1, 3, 4, 7], [3, 2, 4, 7], [5, 0, 4, 1]]
8.48.0-8.x.1.4|8|[[5, 3, 0, 3], [7, 1, 4, 1], [7, 6, 0, 7]]
8.48.0-8.y.1.1|8|[[1, 1, 4, 1], [3, 6, 0, 5]]
8.48.0-8.y.1.2|8|[[1, 2, 0, 7], [1, 5, 4, 1]]
8.48.0-8.y.1.3|8|[[5, 2, 0, 3], [7, 5, 4, 7]]
8.48.0-8.y.1.4|8|[[5, 5, 4, 3], [7, 4, 0, 1]]
8.48.0-8.ba.1.1|8|[[1, 2, 0, 5], [5, 3, 0, 1], [7, 1, 0, 5]]
8.48.0-8.ba.1.2|8|[[1, 6, 0, 5], [5, 1, 0, 5], [5, 6, 0, 3]]
8.48.0-8.ba.1.3|8|[[1, 1, 0, 7], [3, 5, 0, 3], [7, 3, 0, 5]]
8.48.0-8.ba.1.4|8|[[1, 3, 0, 3], [3, 7, 0, 3], [5, 4, 0, 3]]
8.48.0-8.ba.1.5|8|[[3, 0, 0, 1], [3, 7, 0, 7], [7, 6, 0, 3]]
8.48.0-8.ba.1.6|8|[[1, 7, 0, 3], [3, 5, 0, 7], [7, 5, 0, 1]]
8.48.0-8.ba.1.7|8|[[1, 0, 0, 5], [3, 7, 0, 3], [5, 2, 0, 3]]
8.48.0-8.ba.1.8|8|[[1, 5, 0, 7], [3, 2, 0, 1], [3, 5, 0, 3]]
8.48.0-8.ba.2.1|8|[[1, 0, 0, 3], [3, 4, 0, 7], [7, 7, 0, 1]]
8.48.0-8.ba.2.2|8|[[1, 2, 0, 3], [1, 7, 0, 5], [5, 2, 0, 1]]
8.48.0-8.ba.2.3|8|[[1, 7, 0, 7], [3, 0, 0, 5], [5, 5, 0, 7]]
8.48.0-8.ba.2.4|8|[[3, 4, 0, 7], [5, 0, 0, 3], [7, 7, 0, 1]]
8.48.0-8.ba.2.5|8|[[3, 0, 0, 7], [3, 7, 0, 1], [7, 1, 0, 3]]
8.48.0-8.ba.2.6|8|[[3, 3, 0, 1], [3, 4, 0, 5], [7, 1, 0, 1]]
8.48.0-8.ba.2.7|8|[[1, 2, 0, 3], [3, 1, 0, 3], [5, 0, 0, 1]]
8.48.0-8.ba.2.8|8|[[1, 1, 0, 7], [3, 3, 0, 1], [3, 7, 0, 3]]
8.48.0-8.bb.1.1|8|[[1, 6, 0, 3], [1, 6, 0, 7], [5, 7, 0, 1]]
8.48.0-8.bb.1.2|8|[[1, 4, 0, 7], [3, 5, 0, 5], [5, 7, 0, 7]]
8.48.0-8.bb.1.3|8|[[3, 5, 0, 5], [5, 3, 0, 5], [5, 5, 0, 1]]
8.48.0-8.bb.1.4|8|[[1, 2, 0, 3], [3, 3, 0, 1], [5, 5, 0, 1]]
8.48.0-8.bb.1.5|8|[[3, 3, 0, 7], [7, 2, 0, 3], [7, 4, 0, 1]]
8.48.0-8.bb.1.6|8|[[3, 1, 0, 3], [3, 5, 0, 7], [5, 3, 0, 3]]
8.48.0-8.bb.1.7|8|[[3, 5, 0, 1], [3, 7, 0, 7], [5, 7, 0, 3]]
8.48.0-8.bb.1.8|8|[[1, 6, 0, 7], [3, 1, 0, 3], [3, 1, 0, 7]]
8.48.0-8.bb.2.1|8|[[1, 0, 0, 7], [3, 2, 0, 1], [5, 3, 0, 5]]
8.48.0-8.bb.2.2|8|[[1, 5, 0, 3], [3, 4, 0, 7], [7, 4, 0, 1]]
8.48.0-8.bb.2.3|8|[[5, 0, 0, 1], [5, 3, 0, 5], [7, 1, 0, 5]]
8.48.0-8.bb.2.4|8|[[1, 1, 0, 5], [1, 4, 0, 7], [5, 1, 0, 3]]
8.48.0-8.bb.2.5|8|[[1, 2, 0, 7], [3, 5, 0, 3], [5, 4, 0, 7]]
8.48.0-8.bb.2.6|8|[[1, 5, 0, 3], [3, 0, 0, 1], [5, 2, 0, 1]]
8.48.0-8.bb.2.7|8|[[1, 7, 0, 5], [3, 7, 0, 3], [5, 2, 0, 7]]
8.48.0-8.bb.2.8|8|[[1, 0, 0, 7], [3, 2, 0, 1], [3, 7, 0, 5]]
8.48.1-8.a.1.1|8|[[3, 0, 6, 1], [3, 2, 2, 5], [3, 4, 6, 5]]
8.48.1-8.a.1.2|8|[[1, 4, 2, 3], [3, 2, 4, 7], [5, 6, 6, 3]]
8.48.1-8.a.1.3|8|[[1, 4, 2, 3], [5, 2, 6, 7], [7, 6, 4, 7]]
8.48.1-8.a.1.4|8|[[3, 6, 2, 5], [3, 6, 4, 7], [5, 4, 2, 7]]
8.48.1-8.b.1.1|8|[[3, 4, 6, 1], [5, 2, 4, 5], [7, 2, 6, 5]]
8.48.1-8.b.1.2|8|[[1, 2, 0, 5], [1, 4, 2, 3], [7, 6, 4, 7]]
8.48.1-8.b.1.3|8|[[1, 6, 4, 1], [5, 4, 2, 7], [7, 4, 2, 1]]
8.48.1-8.b.1.4|8|[[3, 2, 0, 7], [3, 2, 4, 3], [7, 2, 2, 1]]
8.48.1-8.c.1.1|8|[[3, 4, 0, 3], [5, 6, 4, 5], [7, 0, 4, 1], [7, 4, 4, 5]]
8.48.1-8.c.1.2|8|[[1, 2, 0, 7], [1, 2, 4, 1], [1, 4, 0, 5], [5, 0, 4, 7]]
8.48.1-8.c.1.3|8|[[5, 0, 4, 7], [7, 2, 4, 7], [7, 4, 0, 3], [7, 4, 4, 5]]
8.48.1-8.c.1.4|8|[[5, 0, 0, 5], [5, 2, 4, 5], [5, 4, 4, 7], [7, 2, 4, 3]]
8.48.1-8.c.1.5|8|[[3, 4, 0, 7], [5, 2, 4, 1], [5, 6, 0, 3], [7, 4, 0, 3]]
8.48.1-8.c.1.6|8|[[1, 6, 4, 1], [3, 6, 0, 1], [5, 6, 0, 3], [7, 2, 0, 1]]
8.48.1-8.c.1.7|8|[[1, 4, 0, 5], [3, 2, 4, 3], [5, 0, 0, 5], [5, 0, 4, 3]]
8.48.1-8.c.1.8|8|[[1, 6, 4, 5], [3, 0, 4, 5], [3, 2, 0, 5], [3, 6, 4, 3]]
8.48.1-8.c.1.9|8|[[3, 4, 4, 1], [5, 4, 0, 1], [5, 6, 4, 5], [7, 0, 4, 5]]
8.48.1-8.c.1.10|8|[[1, 4, 4, 7], [3, 0, 4, 1], [3, 2, 0, 1], [5, 6, 0, 3]]
8.48.1-8.c.1.11|8|[[1, 6, 0, 7], [3, 4, 0, 3], [5, 2, 0, 7], [7, 4, 4, 5]]
8.48.1-8.c.1.12|8|[[1, 2, 4, 1], [3, 2, 4, 3], [5, 2, 0, 7], [5, 6, 0, 3]]
8.48.1-8.d.1.1|8|[[3, 2, 0, 7], [3, 6, 0, 1], [5, 2, 4, 3], [5, 4, 4, 7]]
8.48.1-8.d.1.2|8|[[1, 2, 0, 3], [1, 2, 4, 7], [5, 4, 4, 1], [5, 6, 4, 5]]
8.48.1-8.d.1.3|8|[[1, 0, 0, 7], [3, 0, 0, 5], [3, 2, 0, 7], [3, 6, 4, 3]]
8.48.1-8.d.1.4|8|[[1, 0, 0, 7], [1, 6, 0, 5], [3, 0, 4, 7], [5, 4, 0, 5]]
8.48.1-8.d.1.5|8|[[5, 2, 0, 7], [5, 2, 4, 5], [7, 0, 4, 3], [7, 2, 0, 3]]
8.48.1-8.d.1.6|8|[[3, 6, 4, 5], [5, 2, 4, 5], [5, 4, 4, 7], [7, 4, 4, 5]]
8.48.1-8.d.1.7|8|[[3, 0, 4, 1], [5, 2, 0, 7], [7, 0, 0, 1], [7, 6, 0, 3]]
8.48.1-8.d.1.8|8|[[1, 2, 4, 1], [1, 6, 0, 5], [5, 2, 4, 5], [7, 2, 4, 1]]
8.48.1-8.d.1.9|8|[[1, 4, 4, 5], [3, 4, 4, 7], [5, 2, 4, 3], [7, 0, 4, 5]]
8.48.1-8.d.1.10|8|[[1, 6, 4, 1], [3, 2, 0, 1], [5, 4, 0, 3], [5, 4, 0, 5]]
8.48.1-8.g.1.1|8|[[3, 1, 2, 3], [5, 5, 2, 3]]
8.48.1-8.g.1.2|8|[[5, 0, 4, 7], [5, 7, 6, 5]]
8.48.1-8.i.1.1|8|[[7, 2, 4, 7], [7, 6, 4, 3], [7, 7, 6, 3]]
8.48.1-8.i.1.2|8|[[1, 5, 2, 1], [3, 4, 0, 7], [3, 6, 4, 7]]
8.48.1-8.i.1.3|8|[[3, 0, 0, 7], [5, 0, 0, 5], [5, 7, 6, 1]]
8.48.1-8.i.1.4|8|[[1, 1, 2, 5], [1, 2, 4, 1], [5, 0, 0, 1]]
8.48.1-8.j.1.1|8|[[5, 0, 4, 1], [7, 7, 6, 3]]
8.48.1-8.j.1.2|8|[[5, 2, 0, 1], [7, 5, 6, 3]]
8.48.1-8.l.1.1|8|[[3, 0, 0, 5], [7, 1, 2, 1]]
8.48.1-8.l.1.2|8|[[3, 1, 2, 5], [5, 1, 6, 5]]
8.48.1-8.m.1.1|8|[[1, 2, 4, 1], [1, 2, 4, 5], [3, 5, 0, 1]]
8.48.1-8.m.1.2|8|[[3, 6, 4, 7], [5, 1, 4, 7], [5, 5, 4, 3]]
8.48.1-8.m.1.3|8|[[1, 3, 0, 7], [3, 2, 4, 7], [3, 4, 0, 7]]
8.48.1-8.m.1.4|8|[[1, 1, 4, 7], [1, 7, 0, 7], [3, 4, 0, 7]]
8.48.1-8.n.1.1|8|[[1, 4, 4, 5], [5, 1, 4, 3], [5, 3, 4, 7]]
8.48.1-8.n.1.2|8|[[1, 6, 4, 1], [7, 5, 4, 5], [7, 6, 0, 3]]
8.48.1-8.n.1.3|8|[[3, 4, 4, 7], [5, 7, 4, 7], [7, 2, 4, 7]]
8.48.1-8.n.1.4|8|[[1, 3, 4, 3], [1, 7, 0, 3], [7, 7, 4, 1]]
8.48.1-8.x.1.1|8|[[5, 5, 0, 3], [7, 0, 6, 1], [7, 4, 6, 5]]
8.48.1-8.x.1.2|8|[[1, 5, 0, 7], [7, 0, 0, 3], [7, 4, 6, 5]]
8.48.1-8.ba.1.1|8|[[5, 7, 0, 3], [7, 1, 4, 1], [7, 7, 6, 5]]
8.48.1-8.ba.1.2|8|[[1, 3, 0, 7], [3, 0, 4, 7], [5, 6, 2, 7]]
8.48.1-8.bb.1.1|8|[[1, 7, 0, 7], [3, 1, 2, 1], [7, 4, 4, 3]]
8.48.1-8.bb.1.2|8|[[5, 0, 2, 7], [5, 3, 0, 3], [7, 0, 4, 3]]
8.64.1-8.a.1.1|8|[[1, 7, 1, 2], [3, 4, 4, 7]]
8.64.1-8.a.1.2|8|[[1, 4, 4, 5], [1, 7, 1, 2]]
8.64.1-8.c.1.1|8|[[5, 0, 3, 3], [5, 1, 4, 3]]
8.64.1-8.c.1.2|8|[[3, 4, 1, 5], [4, 5, 3, 7]]
8.96.0-8.a.1.1|8|[[1, 0, 0, 3], [1, 0, 4, 1], [1, 4, 0, 1], [3, 4, 4, 5]]
8.96.0-8.a.1.2|8|[[1, 0, 4, 1], [1, 4, 0, 1], [5, 0, 0, 1], [5, 0, 0, 3]]
8.96.0-8.a.1.3|8|[[1, 0, 0, 3], [1, 0, 4, 1], [5, 4, 0, 3], [7, 4, 4, 7]]
8.96.0-8.a.1.4|8|[[1, 0, 4, 1], [5, 0, 0, 1], [5, 4, 0, 3], [7, 4, 4, 7]]
8.96.0-8.a.1.5|8|[[1, 4, 0, 1], [5, 0, 4, 1], [5, 0, 4, 3], [7, 4, 4, 7]]
8.96.0-8.a.1.6|8|[[1, 4, 0, 1], [5, 0, 0, 1], [5, 0, 0, 3], [7, 4, 4, 7]]
8.96.0-8.a.1.7|8|[[1, 0, 0, 3], [1, 4, 4, 1], [5, 0, 4, 1], [7, 4, 0, 7]]
8.96.0-8.a.1.8|8|[[1, 4, 4, 1], [5, 0, 0, 1], [5, 0, 4, 3], [7, 4, 0, 7]]
8.96.0-8.a.1.9|8|[[1, 0, 4, 1], [1, 4, 0, 1], [3, 4, 4, 5], [5, 0, 0, 1]]
8.96.0-8.a.1.10|8|[[1, 0, 4, 1], [1, 4, 0, 1], [3, 4, 4, 7], [5, 0, 0, 3]]
8.96.0-8.b.1.1|8|[[1, 0, 4, 1], [1, 4, 0, 1], [5, 0, 0, 1], [7, 6, 0, 1]]
8.96.0-8.b.1.2|8|[[1, 4, 0, 1], [5, 0, 0, 1], [7, 4, 4, 7], [7, 6, 0, 1]]
8.96.0-8.b.1.3|8|[[1, 0, 4, 1], [5, 0, 0, 1], [7, 4, 4, 7], [7, 6, 0, 1]]
8.96.0-8.b.1.4|8|[[5, 0, 0, 1], [7, 2, 0, 1], [7, 4, 0, 7], [7, 6, 4, 1]]
8.96.0-8.b.1.5|8|[[1, 0, 4, 1], [1, 4, 0, 1], [1, 6, 4, 7], [3, 6, 0, 1]]
8.96.0-8.b.1.6|8|[[1, 4, 0, 1], [3, 6, 0, 1], [7, 4, 4, 7], [7, 6, 4, 1]]
8.96.0-8.b.1.7|8|[[1, 0, 4, 1], [5, 4, 0, 1], [7, 2, 0, 1], [7, 4, 4, 7]]
8.96.0-8.b.1.8|8|[[1, 4, 4, 1], [5, 0, 4, 1], [7, 4, 0, 7], [7, 6, 4, 1]]
8.96.0-8.b.1.9|8|[[1, 0, 4, 1], [1, 4, 0, 1], [3, 4, 4, 7], [7, 6, 0, 1]]
8.96.0-8.b.1.10|8|[[1, 4, 0, 1], [5, 0, 4, 1], [7, 4, 4, 7], [7, 6, 0, 1]]
8.96.0-8.b.1.11|8|[[1, 0, 4, 1], [1, 4, 0, 1], [1, 6, 4, 7], [5, 0, 0, 1]]
8.96.0-8.b.1.12|8|[[1, 4, 0, 1], [5, 0, 0, 1], [7, 4, 4, 7], [7, 6, 4, 1]]
8.96.0-8.b.2.1|8|[[1, 0, 4, 1], [1, 4, 0, 1], [3, 2, 0, 1], [7, 4, 0, 3]]
8.96.0-8.b.2.2|8|[[1, 0, 4, 1], [1, 0, 4, 5], [1, 4, 0, 1], [3, 2, 0, 1]]
8.96.0-8.b.2.3|8|[[1, 4, 0, 1], [3, 2, 0, 1], [7, 4, 4, 3], [7, 4, 4, 7]]
8.96.0-8.b.2.4|8|[[1, 4, 0, 1], [3, 2, 0, 1], [7, 4, 0, 3], [7, 4, 4, 7]]
8.96.0-8.b.2.5|8|[[1, 0, 4, 1], [3, 6, 0, 1], [7, 4, 0, 3], [7, 4, 4, 7]]
8.96.0-8.b.2.6|8|[[1, 0, 4, 1], [5, 2, 0, 3], [7, 0, 0, 3], [7, 4, 4, 7]]
8.96.0-8.b.2.7|8|[[1, 0, 4, 5], [1, 4, 4, 1], [3, 2, 4, 1], [7, 4, 4, 3]]
8.96.0-8.b.2.8|8|[[1, 0, 0, 5], [1, 4, 4, 1], [3, 2, 4, 1], [7, 4, 0, 7]]
8.96.0-8.b.2.9|8|[[1, 0, 4, 1], [1, 0, 4, 5], [1, 4, 0, 1], [5, 2, 0, 3]]
8.96.0-8.b.2.10|8|[[1, 0, 4, 1], [1, 4, 0, 1], [5, 2, 4, 7], [7, 4, 0, 3]]
8.96.0-8.b.2.11|8|[[1, 4, 0, 1], [3, 2, 4, 1], [7, 4, 0, 3], [7, 4, 4, 7]]
8.96.0-8.b.2.12|8|[[1, 4, 0, 1], [3, 2, 4, 1], [7, 4, 4, 3], [7, 4, 4, 7]]
8.96.0-8.c.1.1|8|[[1, 0, 0, 3], [1, 0, 4, 1], [1, 0, 4, 5], [1, 4, 0, 1]]
8.96.0-8.c.1.2|8|[[1, 0, 4, 1], [7, 4, 0, 1], [7, 4, 0, 3], [7, 4, 4, 7]]
