108.a2|[0,0,0,0,4]|36.864.52.b.1-36.1
108.a1|[0,0,0,0,-108]|36.864.52.b.1-36.2
121.b2|[0,-1,1,-7,10]|11.60.1.c.1-11.1
121.b1|[0,-1,1,-887,-10143]|11.60.1.c.1-11.2
121.b2|[0,-1,1,-7,10]|22.120.6.f.1-22.1
121.b1|[0,-1,1,-887,-10143]|22.120.6.f.1-22.2
121.b2|[0,-1,1,-7,10]|33.720.41.f.1-33.3
121.b1|[0,-1,1,-887,-10143]|33.720.41.f.1-33.4
144.a2|[0,0,0,-15,-22]|6.12.0.a.1-6.3
144.a1|[0,0,0,-135,594]|6.12.0.a.1-6.4
144.a2|[0,0,0,-15,-22]|12.48.1.p.1-12.5
144.a1|[0,0,0,-135,594]|12.48.1.p.1-12.6
144.a3|[0,0,0,0,-1]|12.96.3.p.1-12.4
144.a4|[0,0,0,0,27]|12.96.3.p.1-12.3
144.a2|[0,0,0,-15,-22]|18.108.4.h.1-18.3
144.a1|[0,0,0,-135,594]|18.108.4.h.1-18.4
144.a3|[0,0,0,0,-1]|21.224.11.b.1
144.a2|[0,0,0,-15,-22]|24.192.9.rn.1-24.7
144.a1|[0,0,0,-135,594]|24.192.9.rn.1-24.8
144.a3|[0,0,0,0,-1]|24.384.21.fc.1-24.8
144.a4|[0,0,0,0,27]|24.384.21.fc.1-24.7
144.a3|[0,0,0,0,-1]|27.324.18.b.1
144.a2|[0,0,0,-15,-22]|30.240.13.b.1-30.7
144.a1|[0,0,0,-135,594]|30.240.13.b.1-30.8
144.a4|[0,0,0,0,27]|30.480.29.o.1
144.a3|[0,0,0,0,-1]|33.440.27.b.1
144.a2|[0,0,0,-15,-22]|36.432.25.fz.1-36.5
144.a1|[0,0,0,-135,594]|36.432.25.fz.1-36.6
144.a3|[0,0,0,0,-1]|36.864.55.eq.1-36.4
144.a4|[0,0,0,0,27]|36.864.55.eq.1-36.3
144.a3|[0,0,0,0,-1]|39.728.47.b.1
225.c2|[0,0,1,0,1]|15.240.9.d.1-15.3
225.c1|[0,0,1,0,-34]|15.240.9.d.1-15.4
225.d2|[0,0,1,0,156]|15.240.9.d.1-15.1
225.d1|[0,0,1,0,-4219]|15.240.9.d.1-15.2
225.c2|[0,0,1,0,1]|30.480.29.p.1-30.3
225.c1|[0,0,1,0,-34]|30.480.29.p.1-30.4
225.d2|[0,0,1,0,156]|30.480.29.p.1-30.1
225.d1|[0,0,1,0,-4219]|30.480.29.p.1-30.2
243.a1|[0,0,1,0,-1]|9.108.3.a.1-9.2
243.b2|[0,0,1,0,2]|9.108.3.a.1-9.1
243.a1|[0,0,1,0,-1]|18.216.11.b.1-18.2
243.b2|[0,0,1,0,2]|18.216.11.b.1-18.1
243.a1|[0,0,1,0,-1]|27.972.55.p.1-27.2
243.a2|[0,0,1,0,20]|27.972.55.p.1-27.1
243.b2|[0,0,1,0,2]|27.972.55.n.1-27.1
243.b1|[0,0,1,0,-61]|27.972.55.n.1-27.2
243.a1|[0,0,1,0,-1]|36.864.59.c.1-36.2
243.b2|[0,0,1,0,2]|36.864.59.c.1-36.1
256.a2|[0,1,0,-3,1]|8.24.1.l.1-8.1
256.a1|[0,1,0,-13,-21]|8.24.1.l.1-8.2
256.c2|[0,0,0,2,0]|8.48.1.t.1-8.1
256.c1|[0,0,0,-8,0]|8.48.1.bp.1-8.1
256.c2|[0,0,0,2,0]|11.55.1.b.1
256.c2|[0,0,0,2,0]|13.91.3.b.1
256.c2|[0,0,0,2,0]|15.90.3.d.1
256.b1|[0,0,0,-2,0]|16.192.9.fo.1-16.1
256.b2|[0,0,0,8,0]|16.192.9.cu.1-16.1
256.c2|[0,0,0,2,0]|16.192.9.cu.1-16.2
256.c1|[0,0,0,-8,0]|16.192.9.fo.1-16.2
256.a2|[0,1,0,-3,1]|16.96.5.cf.1-16.1
256.a1|[0,1,0,-13,-21]|16.96.5.cf.1-16.2
256.d2|[0,-1,0,-3,-1]|16.96.5.cf.1-16.4
256.d1|[0,-1,0,-13,21]|16.96.5.cf.1-16.3
256.c2|[0,0,0,2,0]|17.153.7.a.1
256.c2|[0,0,0,2,0]|19.171.8.a.1
256.c2|[0,0,0,2,0]|22.165.8.a.1
256.a1|[0,1,0,-13,-21]|24.288.17.coj.1-24.4
256.b1|[0,0,0,-2,0]|24.288.17.djz.1-24.1
256.c2|[0,0,0,2,0]|24.288.17.bus.1-24.1
256.d1|[0,-1,0,-13,21]|24.288.17.coj.1-24.3
256.c2|[0,0,0,2,0]|26.273.15.a.1
256.c2|[0,0,0,2,0]|30.270.15.d.1
256.a2|[0,1,0,-3,1]|32.384.25.fx.1-32.1
256.a1|[0,1,0,-13,-21]|32.384.25.fx.1-32.2
256.d2|[0,-1,0,-3,-1]|32.384.25.fx.1-32.4
256.d1|[0,-1,0,-13,21]|32.384.25.fx.1-32.3
256.b1|[0,0,0,-2,0]|32.768.49.ml.1-32.1
256.b2|[0,0,0,8,0]|32.768.49.gw.1-32.1
256.c2|[0,0,0,2,0]|32.768.49.gw.1-32.2
256.c1|[0,0,0,-8,0]|32.768.49.ml.1-32.2
256.c2|[0,0,0,2,0]|34.459.28.a.1
256.c2|[0,0,0,2,0]|38.513.32.a.1
256.b1|[0,0,0,-2,0]|40.1440.97.ebt.1-40.1
256.c2|[0,0,0,2,0]|40.1440.97.cat.1-40.1
256.a1|[0,1,0,-13,-21]|40.480.33.yt.1-40.4
256.d1|[0,-1,0,-13,21]|40.480.33.yt.1-40.3
288.a2|[0,0,0,3,0]|2.3.0.a.1
288.d3|[0,0,0,-9,0]|2.6.0.a.1
288.d3|[0,0,0,-9,0]|4.12.0.a.1
288.a2|[0,0,0,3,0]|4.6.0.e.1
288.a2|[0,0,0,3,0]|5.15.0.a.1
288.a2|[0,0,0,3,0]|7.21.0.a.1
288.a2|[0,0,0,3,0]|8.24.0.bo.1
288.d3|[0,0,0,-9,0]|8.48.1.c.1
288.a2|[0,0,0,3,0]|10.45.1.a.1
288.d3|[0,0,0,-9,0]|10.90.4.a.1
288.d2|[0,0,0,-99,378]|12.36.1.j.1-12.1
288.a2|[0,0,0,3,0]|12.72.3.cn.1-12.1
288.a1|[0,0,0,-12,0]|12.72.3.cp.1-12.1
288.d3|[0,0,0,-9,0]|12.72.3.c.1-12.3
288.d4|[0,0,0,36,0]|12.72.3.bj.1-12.3
288.d3|[0,0,0,-9,0]|14.126.7.a.1
288.a2|[0,0,0,3,0]|14.63.2.a.1
288.d3|[0,0,0,-9,0]|16.192.9.g.1
288.a2|[0,0,0,3,0]|16.96.4.n.1
288.a2|[0,0,0,3,0]|20.180.9.l.1
288.d3|[0,0,0,-9,0]|20.360.19.c.1
288.d1|[0,0,0,-99,-378]|24.144.7.um.1-24.4
288.d2|[0,0,0,-99,378]|24.144.7.um.1-24.3
288.a2|[0,0,0,3,0]|24.288.17.ffk.1-24.2
288.a1|[0,0,0,-12,0]|24.288.17.fhw.1-24.2
288.d3|[0,0,0,-9,0]|24.288.17.bo.1-24.2
288.d4|[0,0,0,36,0]|24.288.17.djv.1-24.2
288.a2|[0,0,0,3,0]|28.252.15.n.1
288.d3|[0,0,0,-9,0]|28.504.31.c.1
288.a1|[0,0,0,-12,0]|30.540.33.bc.1
288.a2|[0,0,0,3,0]|32.384.24.m.1
288.d3|[0,0,0,-9,0]|32.768.49.h.1
288.d1|[0,0,0,-99,-378]|36.324.19.k.1-36.2
288.d2|[0,0,0,-99,378]|36.324.19.k.1-36.1
288.a2|[0,0,0,3,0]|36.648.43.ef.1-36.1
288.a1|[0,0,0,-12,0]|36.648.43.eh.1-36.1
288.d3|[0,0,0,-9,0]|36.648.43.c.1-36.3
288.d4|[0,0,0,36,0]|36.648.43.bz.1-36.3
288.d3|[0,0,0,-9,0]|40.1440.97.bq.1
288.a2|[0,0,0,3,0]|40.720.47.to.1
361.a2|[0,0,1,-38,90]|19.180.7.e.1-19.1
361.a1|[0,0,1,-13718,-619025]|19.180.7.e.1-19.2
361.a2|[0,0,1,-38,90]|38.360.22.p.1-38.1
361.a1|[0,0,1,-13718,-619025]|38.360.22.p.1-38.2
432.e2|[0,0,0,-480,-4048]|12.32.1.c.1-12.4
432.e1|[0,0,0,-4320,109296]|12.32.1.c.1-12.3
432.e3|[0,0,0,0,-16]|12.96.5.f.1-12.1
432.d1|[0,0,0,0,-4]|12.96.4.a.1-12.3
432.d2|[0,0,0,0,108]|12.96.4.a.1-12.4
432.e2|[0,0,0,-480,-4048]|24.128.7.e.1-24.6
432.e1|[0,0,0,-4320,109296]|24.128.7.e.1-24.5
432.e3|[0,0,0,0,-16]|24.384.25.v.1-24.2
432.d1|[0,0,0,0,-4]|24.384.24.a.1-24.6
432.d2|[0,0,0,0,108]|24.384.24.a.1-24.5
432.d2|[0,0,0,0,108]|30.480.31.f.1
432.e2|[0,0,0,-480,-4048]|36.288.17.cd.1-36.2
432.e1|[0,0,0,-4320,109296]|36.288.17.cd.1-36.1
432.e3|[0,0,0,0,-16]|36.864.55.ez.1-36.2
432.e4|[0,0,0,0,432]|36.864.55.ez.1-36.1
432.d1|[0,0,0,0,-4]|36.864.52.b.1-36.4
432.d2|[0,0,0,0,108]|36.864.52.b.1-36.3
441.c4|[1,-1,1,-20,46]|21.144.7.g.1-21.1
441.c3|[1,-1,1,-335,2440]|21.144.7.g.1-21.1
441.c2|[1,-1,1,-965,-13940]|21.144.7.g.1-21.2
441.c1|[1,-1,1,-16400,-804212]|21.144.7.g.1-21.2
441.e1|[0,0,1,0,-4202]|21.672.33.b.1-21.4
441.e2|[0,0,1,0,113447]|21.672.33.b.1-21.3
441.d2|[0,0,1,0,12]|21.672.33.b.1-21.1
441.d1|[0,0,1,0,-331]|21.672.33.b.1-21.2
576.e4|[0,0,0,0,8]|2.3.0.a.1
576.e4|[0,0,0,0,8]|4.12.0.e.1
576.c4|[0,0,0,9,0]|4.12.0.d.1
576.e4|[0,0,0,0,8]|8.48.1.bs.1
576.c4|[0,0,0,9,0]|8.48.1.bn.1
576.e4|[0,0,0,0,8]|10.60.2.e.1
576.c4|[0,0,0,9,0]|10.90.3.b.1
576.c1|[0,0,0,-396,-3024]|12.36.1.j.1-12.2
576.e2|[0,0,0,-60,176]|12.48.1.p.1-12.4
576.e1|[0,0,0,-540,-4752]|12.48.1.p.1-12.3
576.i1|[0,0,0,-3,0]|12.72.3.cp.1-12.2
576.i2|[0,0,0,12,0]|12.72.3.cn.1-12.2
576.c4|[0,0,0,9,0]|12.72.3.bj.1-12.2
576.c3|[0,0,0,-36,0]|12.72.3.c.1-12.2
576.c4|[0,0,0,9,0]|14.126.5.d.1
576.e4|[0,0,0,0,8]|14.168.7.d.1
576.e4|[0,0,0,0,8]|16.192.9.fv.1
576.c4|[0,0,0,9,0]|16.192.9.fl.1
576.e4|[0,0,0,0,8]|20.240.13.da.1
576.c4|[0,0,0,9,0]|20.360.19.bn.1
576.e4|[0,0,0,0,8]|22.330.18.e.1
576.c1|[0,0,0,-396,-3024]|24.144.7.um.1-24.6
576.c2|[0,0,0,-396,3024]|24.144.7.um.1-24.5
576.e2|[0,0,0,-60,176]|24.192.9.rn.1-24.6
576.e1|[0,0,0,-540,-4752]|24.192.9.rn.1-24.5
576.f2|[0,0,0,-60,-176]|24.192.9.rn.1-24.3
576.f1|[0,0,0,-540,4752]|24.192.9.rn.1-24.4
576.i1|[0,0,0,-3,0]|24.288.17.fhw.1-24.1
576.i2|[0,0,0,12,0]|24.288.17.ffk.1-24.1
576.c4|[0,0,0,9,0]|24.288.17.djv.1-24.3
576.c3|[0,0,0,-36,0]|24.288.17.bo.1-24.3
576.e4|[0,0,0,0,8]|24.384.21.fc.1-24.3
576.e3|[0,0,0,0,-216]|24.384.21.fc.1-24.4
576.f3|[0,0,0,0,-8]|24.384.21.fc.1-24.6
576.f4|[0,0,0,0,216]|24.384.21.fc.1-24.5
576.e4|[0,0,0,0,8]|26.546.33.c.1
576.c4|[0,0,0,9,0]|28.504.31.bj.1
576.e4|[0,0,0,0,8]|28.672.41.de.1
576.i2|[0,0,0,12,0]|30.540.37.u.1
576.e4|[0,0,0,0,8]|32.768.49.mu.1
576.c4|[0,0,0,9,0]|32.768.49.mi.1
576.e4|[0,0,0,0,8]|34.816.53.d.1
576.e1|[0,0,0,-540,-4752]|36.432.25.fz.1-36.3
576.f1|[0,0,0,-540,4752]|36.432.25.fz.1-36.4
576.i1|[0,0,0,-3,0]|36.648.43.eh.1-36.2
576.i2|[0,0,0,12,0]|36.648.43.ef.1-36.2
576.c4|[0,0,0,9,0]|36.648.43.bz.1-36.2
576.c3|[0,0,0,-36,0]|36.648.43.c.1-36.2
576.e4|[0,0,0,0,8]|38.1140.76.d.1
576.c4|[0,0,0,9,0]|40.1440.97.ebp.1
576.e4|[0,0,0,0,8]|40.960.65.epc.1
675.e3|[0,0,1,0,-844]|15.240.13.d.1-15.1
675.d2|[0,0,1,0,6]|15.240.12.a.1-15.1
675.d1|[0,0,1,0,-169]|15.240.12.a.1-15.2
675.f2|[0,0,1,0,781]|15.240.12.a.1-15.4
675.f1|[0,0,1,0,-21094]|15.240.12.a.1-15.3
675.e2|[0,0,1,-750,7906]|15.80.3.b.1-15.3
675.e1|[0,0,1,-6750,-213469]|15.80.3.b.1-15.4
675.e2|[0,0,1,-750,7906]|30.160.9.h.1-30.3
675.e1|[0,0,1,-6750,-213469]|30.160.9.h.1-30.4
675.e3|[0,0,1,0,-844]|30.480.33.w.1-30.1
675.d2|[0,0,1,0,6]|30.480.31.e.1-30.1
675.d1|[0,0,1,0,-169]|30.480.31.e.1-30.2
675.f2|[0,0,1,0,781]|30.480.31.e.1-30.3
675.f1|[0,0,1,0,-21094]|30.480.31.e.1-30.4
784.f3|[0,0,0,-595,5586]|14.72.1.b.1-14.2
784.f1|[0,0,0,-29155,-1915998]|14.72.1.b.1-14.1
784.f3|[0,0,0,-595,5586]|28.288.13.bf.1-28.2
784.f1|[0,0,0,-29155,-1915998]|28.288.13.bf.1-28.1
784.f4|[0,0,0,-35,98]|28.576.31.bt.1-28.1
784.f2|[0,0,0,-1715,-33614]|28.576.31.bt.1-28.2
800.d3|[0,0,0,-25,0]|6.18.1.a.1
800.d3|[0,0,0,-25,0]|12.72.3.c.1
800.d3|[0,0,0,-25,0]|18.162.10.b.1
800.d2|[0,0,0,-275,1750]|20.180.7.j.1-20.2
800.d3|[0,0,0,-25,0]|20.360.19.c.1-20.3
800.d4|[0,0,0,100,0]|20.360.19.bn.1-20.3
800.e1|[0,0,0,-5,0]|20.360.19.dl.1-20.1
800.e2|[0,0,0,20,0]|20.360.19.dn.1-20.1
800.d3|[0,0,0,-25,0]|24.288.17.bo.1
800.e2|[0,0,0,20,0]|30.540.33.t.1
800.d3|[0,0,0,-25,0]|36.648.43.c.1
800.d3|[0,0,0,-25,0]|40.1440.97.bq.1-40.2
800.d4|[0,0,0,100,0]|40.1440.97.ebp.1-40.2
800.e1|[0,0,0,-5,0]|40.1440.97.hsc.1-40.2
800.e2|[0,0,0,20,0]|40.1440.97.hve.1-40.2
800.d1|[0,0,0,-275,-1750]|40.720.43.ya.1-40.3
800.d2|[0,0,0,-275,1750]|40.720.43.ya.1-40.4
900.g4|[0,0,0,0,125]|6.24.0.b.1
900.d2|[0,0,0,0,100]|10.60.1.a.1
900.g4|[0,0,0,0,125]|12.96.3.p.1
900.g2|[0,0,0,-375,2750]|15.80.3.b.1-15.3
900.g1|[0,0,0,-3375,-74250]|15.80.3.b.1-15.4
900.g4|[0,0,0,0,125]|18.216.10.w.1
900.d2|[0,0,0,0,100]|20.240.12.a.1
900.g4|[0,0,0,0,125]|24.384.21.fc.1
900.g2|[0,0,0,-375,2750]|30.240.13.b.1-30.3
900.g1|[0,0,0,-3375,-74250]|30.240.13.b.1-30.4
900.f2|[0,0,0,0,12500]|30.480.27.b.1-30.3
900.f1|[0,0,0,0,-337500]|30.480.27.b.1-30.4
900.g4|[0,0,0,0,125]|30.480.29.o.1-30.3
900.g3|[0,0,0,0,-3375]|30.480.29.o.1-30.4
900.d2|[0,0,0,0,100]|30.480.27.b.1-30.1
900.d1|[0,0,0,0,-2700]|30.480.27.b.1-30.2
900.g4|[0,0,0,0,125]|36.864.55.eq.1
900.d2|[0,0,0,0,100]|40.960.64.a.1
972.d1|[0,0,0,0,-3]|15.80.3.b.1-15.2
972.b2|[0,0,0,0,9]|15.80.3.b.1-15.1
972.d1|[0,0,0,0,-3]|18.216.11.c.1-18.2
972.b2|[0,0,0,0,9]|18.216.11.c.1-18.1
972.d1|[0,0,0,0,-3]|21.224.11.b.1-21.2
972.d1|[0,0,0,0,-3]|27.324.18.b.1-27.2
972.d1|[0,0,0,0,-3]|30.160.9.h.1-30.2
972.b2|[0,0,0,0,9]|30.160.9.h.1-30.1
972.d1|[0,0,0,0,-3]|33.440.27.b.1-33.2
972.d1|[0,0,0,0,-3]|36.864.59.e.1-36.2
972.b2|[0,0,0,0,9]|36.864.59.e.1-36.1
972.d1|[0,0,0,0,-3]|39.728.47.b.1-39.2
1089.f2|[0,0,1,0,30]|33.1320.81.b.1-33.1
1089.f1|[0,0,1,0,-817]|33.1320.81.b.1-33.2
1089.e1|[0,0,1,0,-40263]|33.1320.81.b.1-33.4
1089.e2|[0,0,1,0,1087094]|33.1320.81.b.1-33.3
1089.g2|[0,0,1,-66,-212]|33.720.41.f.1-33.2
1089.g1|[0,0,1,-7986,281839]|33.720.41.f.1-33.1
1225.c2|[1,-1,1,-2680,66322]|2.3.0.a.1
1225.c2|[1,-1,1,-2680,66322]|3.3.0.a.1
1225.c2|[1,-1,1,-2680,66322]|4.12.0.f.1
1225.c2|[1,-1,1,-2680,66322]|5.10.0.a.1
1225.c2|[1,-1,1,-2680,66322]|6.18.0.d.1
1225.c2|[1,-1,1,-2680,66322]|7.24.0.b.1
1225.c2|[1,-1,1,-2680,66322]|8.48.1.bv.1
1225.c2|[1,-1,1,-2680,66322]|9.27.0.b.1
1225.c2|[1,-1,1,-2680,66322]|10.60.2.e.1
1225.c2|[1,-1,1,-2680,66322]|11.66.2.a.1
1225.c2|[1,-1,1,-2680,66322]|12.72.2.p.1
1225.c2|[1,-1,1,-2680,66322]|13.78.3.a.1
1225.c2|[1,-1,1,-2680,66322]|14.144.4.f.1
1225.c2|[1,-1,1,-2680,66322]|15.60.2.d.1
1225.c2|[1,-1,1,-2680,66322]|16.192.9.fw.1
1225.c2|[1,-1,1,-2680,66322]|17.136.6.a.1
1225.c2|[1,-1,1,-2680,66322]|18.162.7.e.1
1225.c2|[1,-1,1,-2680,66322]|19.171.8.a.1
1225.c2|[1,-1,1,-2680,66322]|20.240.13.db.1
1225.c2|[1,-1,1,-2680,66322]|21.144.7.g.1
1225.c2|[1,-1,1,-2680,66322]|22.396.22.d.1
1225.c2|[1,-1,1,-2680,66322]|23.276.15.a.1
1225.c2|[1,-1,1,-2680,66322]|24.288.15.zb.1
1225.c2|[1,-1,1,-2680,66322]|25.250.14.a.1
1225.c2|[1,-1,1,-2680,66322]|26.468.28.d.1
1225.c2|[1,-1,1,-2680,66322]|27.243.12.a.1
1225.c2|[1,-1,1,-2680,66322]|28.576.31.bt.1
1225.c2|[1,-1,1,-2680,66322]|29.435.26.a.1
1225.c2|[1,-1,1,-2680,66322]|30.360.21.bq.1
1225.c2|[1,-1,1,-2680,66322]|31.465.28.a.1
1225.c2|[1,-1,1,-2680,66322]|32.768.49.mv.1
1225.c2|[1,-1,1,-2680,66322]|33.396.22.d.1
1225.c2|[1,-1,1,-2680,66322]|34.816.53.d.1
1225.c4|[1,-1,1,-55,-178]|35.480.29.l.1-35.2
1225.c3|[1,-1,1,-930,-10678]|35.480.29.l.1-35.2
1225.c2|[1,-1,1,-2680,66322]|35.480.29.l.1-35.1
1225.c1|[1,-1,1,-45555,3753572]|35.480.29.l.1-35.1
1225.c2|[1,-1,1,-2680,66322]|36.648.40.r.1
1225.c2|[1,-1,1,-2680,66322]|37.703.45.a.1
1225.c2|[1,-1,1,-2680,66322]|38.1026.68.d.1
1225.c2|[1,-1,1,-2680,66322]|39.468.28.d.1
1225.c2|[1,-1,1,-2680,66322]|40.960.65.eph.1
1323.i2|[0,0,1,-1470,-21695]|21.224.11.b.1-21.4
1323.i1|[0,0,1,-13230,585758]|21.224.11.b.1-21.3
1323.k2|[0,0,1,0,600]|21.672.40.a.1-21.1
1323.k1|[0,0,1,0,-16207]|21.672.40.a.1-21.2
1323.i3|[0,0,1,0,-86]|21.672.41.d.1-21.1
1323.j1|[0,0,1,0,-2]|21.672.40.a.1-21.3
1323.j2|[0,0,1,0,47]|21.672.40.a.1-21.4
1521.c2|[0,0,1,0,3]|39.2184.141.c.1-39.4
1521.c1|[0,0,1,0,-88]|39.2184.141.c.1-39.3
1521.b2|[0,0,1,0,7140]|39.2184.141.c.1-39.1
1521.b1|[0,0,1,0,-192787]|39.2184.141.c.1-39.2
1568.e1|[0,0,0,-539,-4802]|28.252.13.j.1-28.2
1568.e2|[0,0,0,-539,4802]|28.252.13.j.1-28.1
1568.f2|[0,0,0,7,0]|28.504.31.cj.1-28.2
1568.f1|[0,0,0,-28,0]|28.504.31.cl.1-28.2
1568.e3|[0,0,0,-49,0]|28.504.31.c.1-28.3
1568.e4|[0,0,0,196,0]|28.504.31.bj.1-28.3
1600.m2|[0,0,0,5,0]|3.3.0.a.1
1600.n4|[0,0,0,25,0]|6.18.0.d.1
1600.m2|[0,0,0,5,0]|6.9.0.a.1
1600.m2|[0,0,0,5,0]|9.27.0.b.1
1600.m2|[0,0,0,5,0]|12.36.1.bn.1
1600.n4|[0,0,0,25,0]|12.72.3.bj.1
1600.n4|[0,0,0,25,0]|18.162.7.e.1
1600.m2|[0,0,0,5,0]|18.81.3.a.1
1600.n1|[0,0,0,-1100,-14000]|20.180.7.j.1-20.1
1600.n4|[0,0,0,25,0]|20.360.19.bn.1-20.2
1600.n3|[0,0,0,-100,0]|20.360.19.c.1-20.2
1600.m2|[0,0,0,5,0]|20.360.19.dn.1-20.2
1600.m1|[0,0,0,-20,0]|20.360.19.dl.1-20.2
1600.m2|[0,0,0,5,0]|24.144.7.cfg.1
1600.n4|[0,0,0,25,0]|24.288.17.djv.1
1600.m1|[0,0,0,-20,0]|30.540.37.bl.1
1600.m2|[0,0,0,5,0]|36.324.21.l.1
1600.n4|[0,0,0,25,0]|36.648.43.bz.1
1600.n4|[0,0,0,25,0]|40.1440.97.ebp.1-40.3
1600.n3|[0,0,0,-100,0]|40.1440.97.bq.1-40.3
1600.m2|[0,0,0,5,0]|40.1440.97.hve.1-40.1
1600.m1|[0,0,0,-20,0]|40.1440.97.hsc.1-40.1
1600.n1|[0,0,0,-1100,-14000]|40.720.43.ya.1-40.5
1600.n2|[0,0,0,-1100,14000]|40.720.43.ya.1-40.6
1728.n4|[0,0,0,0,2]|1.1.0.a.1
1728.n4|[0,0,0,0,2]|4.4.0.a.1
1728.n4|[0,0,0,0,2]|5.10.0.a.1
1728.n4|[0,0,0,0,2]|7.28.0.a.1
1728.n4|[0,0,0,0,2]|8.16.0.a.1
1728.n4|[0,0,0,0,2]|10.20.0.b.1
1728.n4|[0,0,0,0,2]|11.55.1.b.1
1728.n4|[0,0,0,0,2]|13.91.3.b.1
1728.n4|[0,0,0,0,2]|14.56.1.b.1
1728.o4|[0,0,0,0,54]|15.240.13.d.1
1728.n4|[0,0,0,0,2]|16.64.2.a.1
1728.n4|[0,0,0,0,2]|17.136.6.a.1
1728.n4|[0,0,0,0,2]|19.190.9.a.1
1728.n4|[0,0,0,0,2]|20.80.3.d.1
1728.o3|[0,0,0,0,-2]|21.672.41.d.1
1728.n4|[0,0,0,0,2]|22.110.4.b.1
1728.n2|[0,0,0,-120,506]|24.128.7.e.1-24.7
1728.n1|[0,0,0,-1080,-13662]|24.128.7.e.1-24.8
1728.o2|[0,0,0,-120,-506]|24.128.7.e.1-24.4
1728.o1|[0,0,0,-1080,13662]|24.128.7.e.1-24.3
1728.n4|[0,0,0,0,2]|24.384.25.v.1-24.1
1728.p2|[0,0,0,0,32]|24.384.24.a.1-24.8
1728.p1|[0,0,0,0,-864]|24.384.24.a.1-24.7
1728.m1|[0,0,0,0,-32]|24.384.24.a.1-24.3
1728.m2|[0,0,0,0,864]|24.384.24.a.1-24.4
1728.o3|[0,0,0,0,-2]|24.384.25.v.1-24.3
1728.n4|[0,0,0,0,2]|26.182.9.b.1
1728.o3|[0,0,0,0,-2]|27.972.55.l.1
1728.n4|[0,0,0,0,2]|28.224.11.d.1
1728.o4|[0,0,0,0,54]|30.480.33.w.1
1728.n4|[0,0,0,0,2]|32.256.14.a.1
1728.o3|[0,0,0,0,-2]|33.1320.91.d.1
1728.n4|[0,0,0,0,2]|34.272.15.b.1
1728.n4|[0,0,0,0,2]|38.380.22.b.1
1728.o3|[0,0,0,0,-2]|39.2184.155.d.1
1728.n4|[0,0,0,0,2]|40.320.19.h.1
1764.e2|[0,0,0,-735,-7546]|21.224.11.b.1-21.4
1764.e1|[0,0,0,-6615,203742]|21.224.11.b.1-21.3
2304.p1|[0,0,0,-18,0]|4.12.0.f.1
2304.a2|[0,0,0,18,0]|4.12.0.e.1
2304.p1|[0,0,0,-18,0]|8.48.1.bp.1
2304.a2|[0,0,0,18,0]|8.48.1.t.1
2304.p1|[0,0,0,-18,0]|16.192.9.fo.1
2304.a2|[0,0,0,18,0]|16.192.9.cu.1
2304.p1|[0,0,0,-18,0]|20.360.21.h.1
2304.a2|[0,0,0,18,0]|20.360.21.g.1
2304.c1|[0,0,0,-6,0]|24.288.17.ffs.1-24.1
2304.i1|[0,0,0,-120,448]|24.288.17.coj.1-24.1
2304.p1|[0,0,0,-18,0]|24.288.17.djz.1-24.2
2304.n2|[0,0,0,6,0]|24.288.17.fie.1-24.1
2304.h1|[0,0,0,-120,-448]|24.288.17.coj.1-24.2
2304.a2|[0,0,0,18,0]|24.288.17.bus.1-24.2
2304.p1|[0,0,0,-18,0]|28.504.33.f.1
2304.a2|[0,0,0,18,0]|28.504.33.e.1
2304.p1|[0,0,0,-18,0]|32.768.49.ml.1
2304.a2|[0,0,0,18,0]|32.768.49.gw.1
2304.p1|[0,0,0,-18,0]|40.1440.97.ebt.1
2304.a2|[0,0,0,18,0]|40.1440.97.cat.1
2700.l2|[0,0,0,0,5]|3.4.0.a.1
2700.u2|[0,0,0,0,25]|3.4.0.a.1-3.1
2700.b2|[0,0,0,0,500]|6.24.0.c.1
2700.l2|[0,0,0,0,5]|6.8.0.b.1
2700.u2|[0,0,0,0,25]|6.8.0.b.1-6.1
2700.l2|[0,0,0,0,5]|9.36.0.g.1
2700.u2|[0,0,0,0,25]|9.36.0.g.1-9.1
2700.l2|[0,0,0,0,5]|12.32.1.c.1
2700.u2|[0,0,0,0,25]|12.32.1.c.1-12.1
2700.b2|[0,0,0,0,500]|12.96.4.a.1
2700.b2|[0,0,0,0,500]|18.216.7.q.1
2700.l2|[0,0,0,0,5]|18.72.2.f.1
2700.u2|[0,0,0,0,25]|18.72.2.f.1-18.1
2700.l2|[0,0,0,0,5]|24.128.7.e.1
2700.u2|[0,0,0,0,25]|24.128.7.e.1-24.1
2700.b2|[0,0,0,0,500]|24.384.24.a.1
2700.l2|[0,0,0,0,5]|30.480.32.a.1-30.3
2700.l1|[0,0,0,0,-135]|30.480.32.a.1-30.4
2700.b2|[0,0,0,0,500]|30.480.31.f.1-30.3
2700.b1|[0,0,0,0,-13500]|30.480.31.f.1-30.4
2700.u2|[0,0,0,0,25]|30.480.32.a.1-30.1
2700.u1|[0,0,0,0,-675]|30.480.32.a.1-30.2
2700.l2|[0,0,0,0,5]|36.288.17.cf.1
2700.u2|[0,0,0,0,25]|36.288.17.cf.1-36.1
2700.b2|[0,0,0,0,500]|36.864.52.b.1
