id|label|level|generators
bigint|text|integer|integer[]

49421|56.24.0.356|56|{{5,8,6,9},{11,38,52,3},{36,25,37,42}}
49422|56.24.0.357|56|{{31,8,38,23},{48,27,43,48},{2,3,15,4}}
49423|56.24.0.358|56|{{55,32,40,35},{39,53,42,39},{15,21,0,5}}
49424|56.24.0.359|56|{{49,46,24,13},{27,18,2,7},{24,15,43,50}}
49101|56.24.0.36|56|{{31,20,2,33},{39,4,20,39},{53,36,22,19},{49,16,12,13},{29,46,26,15}}
49425|56.24.0.360|56|{{10,31,3,30},{4,49,9,52},{9,30,44,5}}
49426|56.24.0.361|56|{{31,51,44,33},{13,21,20,51},{9,37,26,25}}
49427|56.24.0.362|56|{{29,0,6,33},{5,35,24,47},{25,37,42,25}}
49102|56.24.0.37|56|{{23,30,10,9},{3,52,8,27},{5,14,54,47},{12,15,17,24}}
49103|56.24.0.38|56|{{53,25,10,19},{29,4,20,41},{25,23,28,55},{27,51,46,1}}
49104|56.24.0.39|56|{{33,20,36,5},{51,43,4,33},{3,42,22,45},{5,1,24,19}}
49069|56.24.0.4|56|{{23,48,30,3},{5,34,16,33},{21,12,12,39},{19,40,46,17}}
49105|56.24.0.40|56|{{49,15,32,35},{15,33,8,17},{29,46,30,27},{13,54,2,23}}
49106|56.24.0.41|56|{{27,25,24,5},{17,28,0,53},{19,11,54,37},{7,47,2,33}}
49107|56.24.0.42|56|{{1,8,28,33},{55,23,26,49},{45,17,10,43},{41,39,4,3}}
49108|56.24.0.43|56|{{27,9,24,13},{35,4,10,55},{3,54,0,39}}
49109|56.24.0.44|56|{{53,4,32,49},{34,49,21,30},{47,48,38,3}}
49111|56.24.0.46|56|{{23,47,8,35},{29,34,40,49},{21,22,32,3},{3,29,44,47}}
49112|56.24.0.47|56|{{13,55,40,53},{25,24,52,9},{53,11,32,49},{17,15,52,3}}
49113|56.24.0.48|56|{{13,42,36,41},{11,7,16,11},{33,24,16,43},{9,30,40,53}}
49114|56.24.0.49|56|{{1,37,40,39},{13,24,0,47},{13,51,0,13},{21,18,36,23}}
49070|56.24.0.5|56|{{9,2,16,53},{53,48,46,1},{9,32,26,41},{51,0,28,33}}
49115|56.24.0.50|56|{{17,16,24,29},{35,51,4,19},{55,11,16,23},{29,4,8,47}}
49116|56.24.0.51|56|{{5,1,36,15},{45,33,0,13},{29,6,20,55},{5,35,8,47}}
49117|56.24.0.52|56|{{27,25,8,9},{53,22,24,7},{37,14,12,47},{3,55,40,53}}
49118|56.24.0.53|56|{{5,52,52,51},{33,52,28,25},{49,29,4,41},{41,26,12,53}}
49119|56.24.0.54|56|{{1,42,32,3},{3,41,12,11},{21,44,24,41},{55,43,0,25}}
49120|56.24.0.55|56|{{17,48,48,37},{47,32,48,21},{43,9,52,37},{15,34,44,13}}
49121|56.24.0.56|56|{{31,23,40,35},{9,46,52,5},{13,8,20,13},{1,39,20,51}}
49122|56.24.0.57|56|{{45,15,32,53},{27,16,36,25},{31,14,20,1},{53,43,36,45}}
49123|56.24.0.58|56|{{3,12,32,21},{45,26,36,29},{45,17,24,43},{25,21,4,39}}
49124|56.24.0.59|56|{{53,46,44,33},{13,49,8,33},{47,22,12,45},{39,42,20,17}}
49071|56.24.0.6|56|{{45,4,28,25},{41,50,20,33},{43,8,32,29},{39,54,34,55}}
49125|56.24.0.60|56|{{27,15,52,13},{45,41,16,5},{7,38,48,13},{53,4,4,49}}
49126|56.24.0.61|56|{{39,4,32,49},{43,13,40,17},{31,4,52,9},{35,4,24,1}}
49127|56.24.0.62|56|{{23,9,16,49},{19,39,36,13},{51,28,28,45},{27,36,32,13}}
49128|56.24.0.63|56|{{39,45,28,37},{29,2,12,1},{43,22,4,13},{47,8,20,45}}
49129|56.24.0.64|56|{{49,24,52,1},{41,17,20,43},{53,41,24,39},{15,24,12,37}}
49130|56.24.0.65|56|{{13,7,16,31},{7,1,12,33},{47,24,44,35},{13,29,12,47},{45,51,52,3}}
49131|56.24.0.66|56|{{33,19,4,47},{31,47,16,53},{11,25,16,13},{17,42,40,9},{33,51,8,7}}
49132|56.24.0.67|56|{{11,9,20,25},{41,20,28,17},{25,2,48,33},{25,49,0,11},{1,14,40,13}}
49133|56.24.0.68|56|{{53,50,36,17},{15,33,40,1},{9,37,52,7},{45,29,16,7},{45,13,0,19}}
49134|56.24.0.69|56|{{1,13,24,27},{45,47,0,27},{17,46,28,29},{3,0,12,51},{47,8,16,51}}
49072|56.24.0.7|56|{{15,16,30,7},{41,52,30,11},{19,24,0,13},{37,54,52,51}}
49135|56.24.0.70|56|{{39,4,16,55},{29,35,8,19},{27,18,4,31},{5,26,44,45},{11,18,24,19}}
49136|56.24.0.71|56|{{1,55,32,55},{17,28,36,37},{39,24,4,43},{45,6,44,29},{39,0,4,55}}
49137|56.24.0.72|56|{{37,26,48,49},{9,11,28,47},{49,11,48,51},{3,38,36,23},{19,52,28,15}}
49138|56.24.0.73|56|{{17,26,24,17},{9,45,40,55},{55,9,4,37},{31,21,0,1},{15,26,4,35}}
49139|56.24.0.74|56|{{31,27,40,29},{27,41,52,9},{19,37,40,29},{37,25,28,47},{51,26,28,15}}
49140|56.24.0.75|56|{{15,12,24,55},{17,47,32,35},{33,36,8,5},{35,46,16,31},{31,12,44,23}}
49141|56.24.0.76|56|{{55,42,40,19},{33,27,2,13},{33,10,0,53},{27,51,6,3}}
49142|56.24.0.77|56|{{33,3,26,21},{41,18,44,45},{41,19,46,53},{47,11,6,15}}
49143|56.24.0.78|56|{{20,1,9,14},{28,19,43,14},{52,35,15,22},{41,36,0,29}}
49144|56.24.0.79|56|{{1,48,32,43},{49,52,12,53},{5,12,16,29},{28,27,1,20}}
49073|56.24.0.8|56|{{51,0,2,47},{33,46,50,25},{27,36,40,5},{1,12,0,5}}
49145|56.24.0.80|56|{{15,36,52,7},{51,33,2,1},{29,16,8,49},{21,8,22,3}}
50151|56.48.0.564|56|{{33,5,16,21},{35,1,20,13},{13,40,4,45}}
49146|56.24.0.81|56|{{53,11,36,7},{27,36,48,39},{17,51,46,55},{41,40,22,3}}
49147|56.24.0.82|56|{{43,29,4,5},{19,25,2,53},{43,5,38,33},{39,5,10,5}}
49148|56.24.0.83|56|{{3,41,22,21},{13,15,44,43},{33,35,0,43},{55,5,12,21}}
49544|56.32.0.17|56|{{53,12,14,37},{13,41,35,24},{55,22,42,23},{51,36,0,9}}
49811|56.48.0.224|56|{{37,40,36,37},{47,26,16,53},{31,30,4,11},{17,10,16,11},{27,48,36,41}}
49149|56.24.0.84|56|{{55,1,32,29},{37,3,46,23},{15,13,52,13},{47,4,46,53}}
49150|56.24.0.85|56|{{51,13,28,5},{19,18,32,7},{55,17,18,35}}
49151|56.24.0.86|56|{{30,9,41,24},{26,25,41,50},{42,13,41,48}}
49152|56.24.0.87|56|{{39,24,26,3},{49,54,38,13},{23,48,30,49},{39,36,44,49}}
49153|56.24.0.88|56|{{33,44,50,43},{7,6,16,37},{51,14,26,1},{3,20,44,49}}
49154|56.24.0.89|56|{{37,18,46,45},{23,12,12,21},{33,18,0,55},{35,10,38,55}}
49074|56.24.0.9|56|{{45,16,36,7},{41,24,4,15},{13,36,0,53},{1,36,20,25},{15,36,48,11},{47,54,40,1}}
49155|56.24.0.90|56|{{51,42,48,47},{23,32,12,43},{3,12,30,37},{21,10,26,9}}
49156|56.24.0.91|56|{{27,54,42,37},{3,22,12,17},{9,54,14,29},{35,34,54,27}}
49157|56.24.0.92|56|{{41,32,2,35},{7,10,6,13},{27,36,2,43},{49,8,48,23}}
49158|56.24.0.93|56|{{1,22,22,53},{37,4,20,43},{19,30,38,45},{5,2,36,35}}
49159|56.24.0.94|56|{{49,18,52,1},{13,28,38,1},{1,2,10,35},{31,48,26,29}}
49160|56.24.0.95|56|{{51,20,40,25},{21,38,18,35},{5,36,46,1},{53,38,22,37}}
49161|56.24.0.96|56|{{19,34,30,17},{23,0,18,33},{39,54,36,53},{23,6,2,11}}
49162|56.24.0.97|56|{{31,44,44,19},{45,10,24,23},{33,48,32,43},{37,38,34,1}}
49163|56.24.0.98|56|{{13,44,18,11},{19,44,20,7},{51,44,18,7},{55,2,32,43}}
49164|56.24.0.99|56|{{9,46,30,27},{13,0,22,17},{29,24,38,31},{47,14,40,9}}
49428|56.24.1.1|56|{{43,28,36,29},{17,48,36,19},{21,8,40,41},{51,48,4,11},{51,46,24,19},{37,6,32,1}}
49437|56.24.1.10|56|{{29,0,20,45},{25,37,24,27},{15,23,0,41},{43,46,44,51},{19,46,40,23}}
49527|56.24.1.100|56|{{19,7,0,45},{7,29,2,21},{53,4,54,23},{35,16,46,37}}
49438|56.24.1.11|56|{{23,32,20,11},{23,52,4,23},{15,31,10,7},{47,23,54,7}}
49439|56.24.1.12|56|{{7,31,46,27},{47,29,18,3},{21,3,10,37},{11,1,50,19}}
49440|56.24.1.13|56|{{17,17,0,19},{3,7,4,29},{13,45,48,27},{7,36,38,21}}
49441|56.24.1.14|56|{{3,33,42,17},{13,44,34,7},{55,16,0,51},{7,52,12,55}}
49442|56.24.1.15|56|{{13,0,2,43},{47,8,52,55},{23,15,26,25},{7,20,10,29}}
49443|56.24.1.16|56|{{19,24,12,35},{11,48,12,31},{3,53,54,13},{43,21,24,5}}
49444|56.24.1.17|56|{{11,49,6,33},{45,46,48,27},{51,0,12,25},{43,7,26,33}}
49445|56.24.1.18|56|{{55,2,28,53},{23,55,2,25},{39,44,24,25},{45,50,28,23}}
49446|56.24.1.19|56|{{15,25,54,9},{53,21,14,45},{45,46,12,17},{25,26,36,13}}
49429|56.24.1.2|56|{{41,46,12,51},{9,26,44,45},{37,44,28,5},{35,4,48,27},{15,36,36,45},{1,8,44,27}}
49447|56.24.1.20|56|{{5,46,52,23},{49,25,38,35},{51,16,24,55},{5,13,46,47}}
49448|56.24.1.21|56|{{37,8,0,11},{53,45,2,29},{27,35,50,11}}
49449|56.24.1.22|56|{{29,17,26,33},{21,24,24,39},{33,25,34,31}}
49450|56.24.1.23|56|{{29,12,48,43},{37,27,50,29},{31,38,32,45}}
49451|56.24.1.24|56|{{49,20,48,11},{25,51,6,47},{3,36,12,21}}
49452|56.24.1.25|56|{{33,5,2,39},{51,55,46,7},{1,0,36,41}}
49453|56.24.1.26|56|{{7,23,6,35},{55,23,6,1},{13,15,50,21}}
49454|56.24.1.27|56|{{37,1,50,37},{17,20,12,33},{17,8,36,43}}
49455|56.24.1.28|56|{{39,23,50,37},{5,46,44,47},{53,3,54,3}}
49456|56.24.1.29|56|{{27,19,24,53},{39,17,24,49},{43,48,2,17},{19,27,42,53}}
49430|56.24.1.3|56|{{47,2,4,51},{25,42,42,39},{15,26,46,17},{31,28,24,19},{37,32,44,45}}
49457|56.24.1.30|56|{{23,47,30,9},{43,0,54,1},{27,5,14,1},{1,0,8,53}}
49458|56.24.1.31|56|{{33,43,22,47},{39,40,10,17},{9,45,22,39},{51,5,16,13}}
49459|56.24.1.32|56|{{5,31,8,43},{23,15,46,33},{39,31,16,37},{35,16,6,9}}
49460|56.24.1.33|56|{{31,39,2,41},{35,38,12,7},{11,53,16,53},{45,23,14,51}}
49461|56.24.1.34|56|{{23,41,16,53},{37,25,14,31},{23,43,40,49},{17,27,4,7}}
49462|56.24.1.35|56|{{3,51,16,45},{55,0,12,15},{49,10,44,45},{5,55,42,51}}
49463|56.24.1.36|56|{{13,17,10,27},{33,19,2,55},{51,52,26,17},{47,34,20,19}}
49464|56.24.1.37|56|{{47,11,18,17},{1,12,54,7},{55,38,10,41},{9,2,52,29}}
49465|56.24.1.38|56|{{9,14,34,31},{25,55,44,7},{9,36,30,55},{37,13,18,7}}
49466|56.24.1.39|56|{{15,0,52,31},{43,21,54,33},{43,22,48,39},{19,10,54,29}}
49431|56.24.1.4|56|{{37,44,42,19},{21,40,4,1},{9,18,26,35},{23,50,46,33},{35,30,44,39}}
49467|56.24.1.40|56|{{27,19,38,9},{5,11,50,31},{7,3,24,17},{1,37,20,51}}
49468|56.24.1.41|56|{{51,7,44,41},{1,20,8,21},{49,16,10,27},{5,18,22,31}}
49469|56.24.1.42|56|{{49,22,22,11},{29,13,14,31},{21,44,2,23},{17,45,28,47}}
49470|56.24.1.43|56|{{33,45,12,19},{33,20,50,27},{11,25,14,9},{47,55,26,1}}
49471|56.24.1.44|56|{{23,3,12,9},{1,25,28,43},{7,30,44,11},{23,25,22,1}}
49472|56.24.1.45|56|{{15,13,12,41},{53,53,50,23},{45,40,6,47},{19,14,20,15}}
49473|56.24.1.46|56|{{29,23,28,51},{47,33,48,9},{7,2,32,39},{5,48,50,23}}
49474|56.24.1.47|56|{{39,53,10,21},{17,22,30,19},{47,22,38,1},{1,51,0,15}}
49475|56.24.1.48|56|{{27,16,10,25},{7,11,16,41},{1,54,28,37},{33,6,32,17}}
49476|56.24.1.49|56|{{25,49,54,47},{1,1,8,3},{41,47,26,51},{47,16,6,17}}
49432|56.24.1.5|56|{{39,42,46,9},{35,26,34,45},{37,43,48,19},{3,8,36,23}}
49477|56.24.1.50|56|{{37,3,24,7},{43,46,48,27},{47,7,38,45},{19,5,12,9}}
49478|56.24.1.51|56|{{1,25,8,43},{33,25,10,7},{41,5,20,35},{25,2,4,45}}
49479|56.24.1.52|56|{{27,53,34,45},{27,30,40,43},{21,11,16,55},{33,31,52,11}}
49480|56.24.1.53|56|{{47,23,12,45},{41,23,36,43},{41,27,42,43},{31,52,24,51}}
49481|56.24.1.54|56|{{9,9,18,27},{25,26,22,27},{21,48,8,17},{37,22,16,53}}
49482|56.24.1.55|56|{{1,6,48,37},{43,10,2,29},{33,49,34,27},{33,13,44,23}}
49483|56.24.1.56|56|{{55,21,22,5},{3,33,28,41},{13,48,38,35},{45,18,16,25}}
49484|56.24.1.57|56|{{15,46,34,25},{53,27,18,11},{45,25,14,11},{19,36,44,23}}
49485|56.24.1.58|56|{{49,26,26,31},{15,11,16,45},{17,49,18,15},{37,44,20,17}}
49486|56.24.1.59|56|{{13,42,30,51},{9,51,44,35},{25,50,42,11},{41,42,32,37}}
49433|56.24.1.6|56|{{19,19,50,49},{45,23,8,7},{11,42,14,13},{1,25,2,39}}
49487|56.24.1.60|56|{{19,31,34,37},{3,43,30,13},{39,2,20,47},{5,30,26,55}}
49488|56.24.1.61|56|{{13,34,34,19},{7,13,4,21},{1,5,24,23},{53,50,0,13}}
49489|56.24.1.62|56|{{23,11,38,17},{29,41,30,31},{41,35,36,51},{11,9,34,21}}
49490|56.24.1.63|56|{{39,15,4,25},{33,19,14,15},{43,8,20,51},{45,38,48,21}}
49491|56.24.1.64|56|{{9,4,14,47},{33,32,52,17},{51,43,6,5},{41,42,32,1}}
49492|56.24.1.65|56|{{21,18,20,51},{27,17,46,3},{25,12,32,11},{9,54,52,31}}
49493|56.24.1.66|56|{{55,51,2,15},{53,21,14,9},{39,37,2,13},{49,30,12,39}}
49494|56.24.1.67|56|{{27,27,30,13},{5,2,4,15},{21,19,38,47},{21,54,12,3}}
49495|56.24.1.68|56|{{43,29,42,29},{49,1,54,17},{7,44,16,7},{5,50,12,39}}
49496|56.24.1.69|56|{{37,16,24,39},{35,3,6,5},{51,15,42,47},{23,40,24,41}}
49434|56.24.1.7|56|{{25,2,6,7},{11,8,48,31},{37,25,8,31},{19,55,4,53}}
49497|56.24.1.70|56|{{7,12,16,51},{47,34,36,5},{45,41,22,21},{23,38,52,25}}
49498|56.24.1.71|56|{{29,20,48,41},{13,39,18,1},{41,49,2,11},{43,10,12,9}}
49499|56.24.1.72|56|{{19,2,28,45},{31,41,34,13},{41,23,30,55},{17,20,48,39}}
49500|56.24.1.73|56|{{51,37,34,33},{15,55,34,53},{21,27,54,45}}
49501|56.24.1.74|56|{{33,20,52,45},{39,4,36,41},{37,11,30,31}}
49502|56.24.1.75|56|{{11,7,26,9},{3,9,30,35},{9,9,34,11}}
49503|56.24.1.76|56|{{31,47,34,29},{9,22,40,53},{39,11,50,47}}
49504|56.24.1.77|56|{{37,3,32,7},{35,3,12,1},{3,44,42,1},{21,3,38,51}}
49505|56.24.1.78|56|{{21,23,8,47},{9,38,50,55},{19,50,4,27},{1,8,14,31}}
49506|56.24.1.79|56|{{37,44,32,1},{37,23,44,43},{51,37,50,13},{43,30,26,9}}
49435|56.24.1.8|56|{{39,44,44,39},{25,4,4,21},{7,45,48,17},{23,55,18,53}}
49507|56.24.1.80|56|{{23,50,30,25},{11,7,14,53},{29,8,14,39},{11,36,26,21}}
49508|56.24.1.81|56|{{53,0,54,11},{13,29,12,11},{27,20,24,15},{9,22,52,49}}
49509|56.24.1.82|56|{{33,15,20,7},{33,30,36,53},{27,17,34,25},{53,0,40,1}}
49510|56.24.1.83|56|{{43,46,20,51},{31,43,22,17},{23,38,36,27},{9,44,46,15}}
49511|56.24.1.84|56|{{27,7,40,29},{1,16,2,35},{29,47,30,27},{33,36,34,31}}
49512|56.24.1.85|56|{{17,49,20,55},{29,19,32,3},{9,22,26,39},{9,0,22,43}}
49513|56.24.1.86|56|{{19,17,42,13},{41,50,12,29},{41,16,42,19},{55,6,20,31}}
49514|56.24.1.87|56|{{17,18,46,27},{7,25,50,5},{25,18,20,49},{7,50,36,11}}
49515|56.24.1.88|56|{{41,54,12,21},{23,27,46,29},{21,32,22,35},{19,35,28,29}}
49516|56.24.1.89|56|{{29,15,42,15},{1,55,40,43},{49,47,52,35},{41,6,42,31}}
49436|56.24.1.9|56|{{33,27,32,31},{25,45,52,51},{9,21,52,31},{13,42,8,9},{51,25,12,49}}
49517|56.24.1.90|56|{{15,22,36,55},{33,45,20,55},{17,45,14,3},{37,32,46,7}}
49518|56.24.1.91|56|{{51,53,22,49},{13,1,16,43},{35,22,2,1},{3,3,42,33}}
49519|56.24.1.92|56|{{33,24,38,51},{11,9,6,49},{1,33,30,27},{37,46,14,55}}
49520|56.24.1.93|56|{{55,30,50,45},{25,34,44,33},{37,41,12,27},{1,36,38,11}}
49521|56.24.1.94|56|{{11,46,52,19},{37,34,8,25},{13,26,38,7},{5,43,46,7}}
49522|56.24.1.95|56|{{49,45,6,11},{43,40,18,33},{45,18,50,11},{19,7,28,29}}
49523|56.24.1.96|56|{{21,40,52,25},{3,11,0,29},{45,35,36,31},{47,16,54,1}}
49524|56.24.1.97|56|{{47,17,22,21},{53,1,42,39},{49,29,48,27},{35,19,10,9}}
49525|56.24.1.98|56|{{21,15,8,47},{1,24,42,55},{27,14,44,11},{19,42,38,29}}
49526|56.24.1.99|56|{{43,37,32,53},{7,41,4,49},{21,6,50,7},{1,43,18,43}}
49528|56.32.0.1|56|{{9,47,14,23},{46,25,49,30},{4,7,35,52}}
49537|56.32.0.10|56|{{43,37,7,52},{30,33,21,4},{51,34,21,3},{5,5,21,34}}
49538|56.32.0.11|56|{{23,39,49,26},{54,7,7,45},{47,18,0,13},{9,2,42,33}}
49539|56.32.0.12|56|{{25,15,49,10},{6,37,21,1},{50,9,35,51},{52,47,7,19}}
49540|56.32.0.13|56|{{26,37,35,15},{43,5,7,26},{39,41,49,36},{33,29,35,34}}
49541|56.32.0.14|56|{{54,37,35,19},{9,17,7,26},{38,53,7,13},{18,23,7,47}}
49542|56.32.0.15|56|{{33,30,42,17},{5,37,21,52},{31,38,28,13},{41,4,0,51}}
49543|56.32.0.16|56|{{17,15,35,46},{39,0,14,33},{15,2,0,19},{53,12,14,39}}
49545|56.32.0.18|56|{{48,53,7,38},{31,46,35,29},{53,42,0,43}}
49546|56.32.0.19|56|{{3,4,35,51},{36,41,35,17},{34,35,35,50}}
49529|56.32.0.2|56|{{50,3,21,12},{22,13,49,8},{37,3,28,37}}
49547|56.32.0.20|56|{{41,3,14,9},{10,25,35,8},{36,5,21,17}}
49548|56.32.0.21|56|{{33,0,35,55},{9,36,28,47},{17,55,28,33}}
49549|56.32.0.22|56|{{12,17,35,25},{51,24,0,29},{52,45,7,48}}
49550|56.32.0.23|56|{{38,9,7,23},{43,27,28,47},{55,10,49,41}}
49551|56.32.0.24|56|{{52,27,21,11},{6,43,21,54},{4,37,49,26}}
49552|56.32.0.25|56|{{15,1,49,44},{17,22,21,45},{16,25,35,48}}
49553|56.32.0.26|56|{{26,53,49,5},{31,12,7,53},{13,47,7,52}}
49554|56.32.0.27|56|{{18,43,49,25},{48,29,7,3},{17,11,14,15}}
49555|56.32.0.28|56|{{18,31,35,48},{30,37,35,15},{31,29,35,10}}
49556|56.32.0.29|56|{{4,37,21,15},{45,36,28,19},{23,29,28,31}}
49530|56.32.0.3|56|{{53,9,21,32},{15,17,0,51},{1,36,7,13}}
49557|56.32.0.30|56|{{41,53,28,39},{38,41,21,52},{29,24,7,23},{15,37,28,29}}
49558|56.32.0.31|56|{{43,5,42,11},{18,43,7,34},{32,5,7,47},{31,5,28,45}}
49559|56.32.0.32|56|{{54,31,35,17},{15,21,49,46},{29,24,49,11},{47,8,0,23}}
49560|56.32.0.33|56|{{33,16,21,15},{55,8,0,23},{52,21,35,55},{55,42,14,31}}
49561|56.32.0.34|56|{{27,20,0,23},{19,38,7,55},{39,4,14,47},{11,1,21,26}}
49562|56.32.0.35|56|{{25,54,28,41},{29,23,0,31},{40,55,21,39},{45,14,49,9}}
49563|56.32.0.36|56|{{41,27,49,24},{39,31,35,2},{41,39,14,53},{55,51,35,22}}
49564|56.32.0.37|56|{{17,1,7,26},{32,55,7,3},{19,8,35,13}}
49565|56.32.0.38|56|{{45,25,28,53},{51,0,42,17},{1,28,49,3}}
49566|56.32.0.39|56|{{17,54,49,11},{53,24,14,27},{8,33,21,26}}
49531|56.32.0.4|56|{{39,1,21,32},{36,37,7,4},{15,13,0,41}}
49567|56.32.0.40|56|{{9,50,0,27},{13,49,14,5},{17,47,35,52}}
49568|56.32.0.41|56|{{18,31,49,6},{19,36,14,9},{43,13,35,24}}
49569|56.32.0.42|56|{{40,21,21,6},{9,55,28,1},{4,23,49,54}}
49570|56.32.0.43|56|{{6,41,35,31},{45,30,42,43},{18,19,21,12}}
49571|56.32.0.44|56|{{20,27,7,20},{1,50,35,19},{26,17,35,33}}
49572|56.32.0.45|56|{{12,21,21,31},{39,20,21,47},{31,8,28,15}}
49573|56.32.0.46|56|{{25,44,35,43},{50,47,49,40},{41,4,49,41}}
49574|56.32.0.47|56|{{27,3,35,2},{53,12,14,31},{41,10,7,53}}
49575|56.32.0.48|56|{{34,25,7,31},{13,55,0,17},{53,3,14,3}}
49576|56.32.0.49|56|{{47,43,0,39},{16,37,21,36},{41,49,7,10}}
49532|56.32.0.5|56|{{19,12,49,25},{33,37,35,50},{27,20,49,15}}
49577|56.32.0.50|56|{{53,23,28,39},{17,8,21,5},{41,17,14,11}}
49578|56.32.0.51|56|{{51,54,21,3},{39,35,49,20},{47,8,42,41}}
49579|56.32.0.52|56|{{19,22,14,41},{8,27,35,34},{17,43,28,17}}
49580|56.32.0.53|56|{{3,2,7,37},{13,37,49,4},{45,41,7,52}}
49581|56.32.0.54|56|{{36,23,49,10},{25,45,28,51},{10,17,35,39}}
49582|56.32.0.55|56|{{45,4,28,15},{18,11,49,20},{51,55,35,52}}
49583|56.32.0.56|56|{{11,53,7,34},{20,29,21,40},{40,51,35,37}}
49533|56.32.0.6|56|{{22,29,35,22},{6,19,49,44},{25,30,49,1}}
49534|56.32.0.7|56|{{11,23,42,9},{30,55,7,16},{10,25,35,36}}
49535|56.32.0.8|56|{{4,35,35,9},{6,19,21,36},{33,28,14,15}}
49536|56.32.0.9|56|{{38,21,49,5},{44,31,49,17},{47,39,49,30},{15,5,21,18}}
49584|56.32.1.1|56|{{49,29,22,39},{35,53,16,13},{33,44,33,31}}
49585|56.32.1.2|56|{{22,55,37,25},{1,0,13,39},{27,36,36,39}}
49586|56.32.1.3|56|{{5,53,26,35},{43,31,18,45},{18,43,49,9}}
49587|56.32.1.4|56|{{7,53,15,16},{30,51,37,10},{2,1,43,47}}
48970|56.4.0.1|56|{{38,29,35,55},{25,43,27,38},{28,45,45,51}}
48971|56.4.0.2|56|{{11,5,29,30},{1,21,29,38},{36,39,43,34}}
50236|56.48.0.649|56|{{29,28,4,5},{41,54,4,45},{53,9,44,35},{55,13,4,1}}
49588|56.48.0.1|56|{{45,20,24,53},{25,28,36,25},{7,26,30,41},{47,48,40,31},{21,10,30,23}}
49597|56.48.0.10|56|{{11,2,48,11},{1,12,28,13},{9,26,20,3},{23,46,28,43},{17,34,44,23}}
49687|56.48.0.100|56|{{29,20,30,35},{33,10,32,9},{51,40,2,31}}
49688|56.48.0.101|56|{{25,50,2,19},{27,6,0,33},{3,28,48,1}}
49689|56.48.0.102|56|{{47,44,28,29},{11,52,42,37},{41,30,50,1}}
49690|56.48.0.103|56|{{51,32,42,9},{41,32,50,33},{25,42,46,41}}
49691|56.48.0.104|56|{{39,10,28,19},{29,54,20,11},{45,34,42,23}}
49692|56.48.0.105|56|{{25,6,32,47},{25,14,26,11},{3,42,34,11}}
49693|56.48.0.106|56|{{11,8,32,49},{39,30,16,9},{29,40,34,21}}
49694|56.48.0.107|56|{{25,20,54,21},{27,18,28,37},{25,10,40,53}}
49695|56.48.0.108|56|{{53,6,28,17},{15,24,48,21},{19,2,18,29}}
49696|56.48.0.109|56|{{1,34,2,15},{29,8,46,1},{11,38,14,3}}
49598|56.48.0.11|56|{{25,14,32,23},{19,44,8,45},{1,54,24,51},{53,8,32,49},{51,50,12,3}}
49697|56.48.0.110|56|{{29,6,54,35},{45,22,42,25},{45,16,26,41}}
49698|56.48.0.111|56|{{53,4,46,47},{13,30,8,1},{47,48,54,31}}
49699|56.48.0.112|56|{{29,46,46,55},{3,10,2,27},{11,42,24,3}}
49700|56.48.0.113|56|{{55,34,52,9},{5,40,18,31},{27,8,38,43}}
49701|56.48.0.114|56|{{29,0,34,33},{51,38,52,27},{41,22,42,51}}
49702|56.48.0.115|56|{{11,4,38,7},{35,26,50,21},{15,46,4,43}}
49703|56.48.0.116|56|{{3,18,12,7},{37,14,4,19},{5,24,54,27}}
49704|56.48.0.117|56|{{23,2,16,27},{5,44,36,51},{3,32,46,35}}
49705|56.48.0.118|56|{{23,2,48,17},{15,36,42,27},{27,34,24,15}}
49706|56.48.0.119|56|{{25,36,54,19},{1,42,48,31},{55,28,0,37}}
49599|56.48.0.12|56|{{21,32,12,15},{47,30,32,11},{37,8,12,1},{29,36,24,37},{19,26,4,55}}
49707|56.48.0.120|56|{{45,22,52,7},{1,38,54,49},{35,48,30,7}}
49708|56.48.0.121|56|{{17,54,8,31},{7,8,16,29},{33,40,2,19}}
49709|56.48.0.122|56|{{25,6,24,51},{3,4,24,1},{25,42,34,1}}
49710|56.48.0.123|56|{{19,48,40,7},{27,20,8,45},{41,28,4,41},{1,42,32,27},{17,38,12,13}}
49711|56.48.0.124|56|{{49,18,32,37},{27,22,32,1},{19,32,16,25},{7,48,20,9},{27,20,32,19}}
49712|56.48.0.125|56|{{35,34,40,23},{1,46,48,15},{47,52,28,23},{43,14,24,19},{5,46,12,27}}
49713|56.48.0.126|56|{{31,24,36,31},{19,30,32,21},{43,36,32,7},{43,40,32,37},{17,4,24,45}}
49714|56.48.0.127|56|{{25,20,28,1},{5,44,14,27},{23,28,32,41},{43,24,22,49},{21,12,44,17}}
49652|56.48.0.65|56|{{8,31,21,31},{1,28,21,29},{55,30,14,53},{8,17,21,12}}
49715|56.48.0.128|56|{{29,14,44,33},{55,16,20,53},{25,40,0,47},{45,0,12,15},{23,34,52,15}}
49716|56.48.0.129|56|{{3,26,0,53},{9,20,40,11},{53,14,36,13},{9,48,24,13},{15,50,20,47}}
49600|56.48.0.13|56|{{13,44,20,13},{51,34,8,55},{29,44,32,45},{27,28,20,29},{37,6,28,19}}
49717|56.48.0.130|56|{{53,32,44,47},{29,22,4,43},{11,26,24,31},{1,26,32,23},{47,46,52,37}}
